PropertyName,DefinedInCollection,Depth,ColumnName,SubCollectionName,DataType,EffectiveDataType,PropertyValue,DoNotUse
BrkQty_4,SLCoitems,0,,,,Decimal,,0
BrkQty_5,SLCoitems,0,,,,Decimal,,0
Category,SLCoitems,0,,,,Long Integer,,0
CblBlanketQtyConv,SLCoitems,0,blanket_qty_conv,,,Decimal,,0
CblCoLine,SLCoitems,0,co_line,,,Short Integer,,0
CblContPriceConv,SLCoitems,0,cont_price_conv,,,Decimal,,0
CblEffDate,SLCoitems,0,eff_date,,,Date,,0
CblExpDate,SLCoitems,0,exp_date,,,Date,,0
CblItem,SLCoitems,0,item,,,String,,0
CblShipSite,SLCoitems,0,ship_site,,,String,,0
CblStat,SLCoitems,0,stat,,,String,,0
CblUM,SLCoitems,0,u_m,,,String,,0
CDescription,SLCoitems,0,,,,String,,0
CfgMainConfigGid,SLCoitems,0,config_gid,,,String,,0
CfgMainConfigModel,SLCoitems,0,config_model,,,String,,0
CfgMainConfigStatus,SLCoitems,0,config_status,,,String,,0
CgsTotal,SLCoitems,0,cgs_total,,,Decimal,,0
CgsTotalFovhd,SLCoitems,0,cgs_total_fovhd,,,Decimal,,0
CgsTotalLbr,SLCoitems,0,cgs_total_lbr,,,Decimal,,0
CgsTotalMatl,SLCoitems,0,cgs_total_matl,,,Decimal,,0
CgsTotalOut,SLCoitems,0,cgs_total_out,,,Decimal,,0
CgsTotalVovhd,SLCoitems,0,cgs_total_vovhd,,,Decimal,,0
CoCloseDate,SLCoitems,0,close_date,,,Date,,0
CoCoCustNum,SLCoitems,0,cust_num,,,NumSortedString,,0
CoCoCustSeq,SLCoitems,0,cust_seq,,,Long Integer,,0
CoConsignment,SLCoitems,0,consignment,,,Byte,,0
CoConsolidate,SLCoitems,0,consolidate,,,Byte,,0
CoCost,SLCoitems,0,cost,,,Decimal,,0
CoCreditHold,SLCoitems,0,credit_hold,,,Byte,,0
CoCustNnum,SLCoitems,0,cust_num,,,NumSortedString,,0
CoCustNum,SLCoitems,0,co_cust_num,,,NumSortedString,,0
CoCustPo,SLCoitems,0,cust_po,,,String,,0
CoCustSeq,SLCoitems,0,cust_seq,,,Long Integer,,0
CoDisc,SLCoitems,0,disc,,,Decimal,,0
CoEdiOrder,SLCoitems,0,edi_order,,,Byte,,0
CoExchRate,SLCoitems,0,exch_rate,,,Decimal,,0
CoExportType,SLCoitems,0,export_type,,,String,,0
CoiiCoNum,SLCoitems,0,co_num,,,NumSortedString,,0
CoIncludeTaxInPrice,SLCoitems,0,include_tax_in_price,,,Byte,,0
CoInvFreq,SLCoitems,0,inv_freq,,,String,,0
CoLine,SLCoitems,0,co_line,,,Short Integer,,0
CommCode,SLCoitems,0,comm_code,,,String,,0
ComSupplQtyReq,SLCoitems,0,suppl_qty_req,,,Byte,,0
ConfigID,SLCoitems,0,config_id,,,NumSortedString,,0
ConsNum,SLCoitems,0,cons_num,,,Long Integer,,0
Consolidate,SLCoitems,0,consolidate,,,Byte,,0
CoNum,SLCoitems,0,co_num,,,NumSortedString,,0
CoOrderDate,SLCoitems,0,order_date,,,Date,,0
CoOrigSite,SLCoitems,0,co_orig_site,,,String,,0
CoPortalOrder,SLCoitems,0,portal_order,,,Byte,,0
CoPrice,SLCoitems,0,price,,,Decimal,,0
CopUseAltPriceCalc,SLCoitems,0,use_alt_price_calc,,,Byte,,0
CoRelease,SLCoitems,0,co_release,,,Long Integer,,0
CoRowPointer,SLCoitems,0,RowPointer,,,GUID,,0
CosDoLine,SLCoitems,0,do_line,,,Short Integer,,0
CosDoNum,SLCoitems,0,do_num,,,NumSortedString,,0
CosDoSeq,SLCoitems,0,do_seq,,Short Integer,Short Integer,,0
CoShipCode,SLCoitems,0,ship_code,,,String,,0
CoShipMethod,SLCoitems,0,ship_method,,,String,,0
CoSlsman,SLCoitems,0,slsman,,String,String,,0
CosQtyInvoiced,SLCoitems,0,qty_invoiced,,,Decimal,,0
CosQtyReturned,SLCoitems,0,qty_returned,,,Decimal,,0
CosQtyShipped,SLCoitems,0,qty_shipped,,,Decimal,,0
CosShipmentId,SLCoitems,0,shipment_id,,,Decimal,,0
Cost,SLCoitems,0,cost,,,Decimal,,0
CoStat,SLCoitems,0,stat,,,String,,0
CostConv,SLCoitems,0,cost_conv,,,Decimal,,0
CoTaxCode1,SLCoitems,0,tax_code1,,,String,,0
CoTaxCode2,SLCoitems,0,tax_code2,,,String,,0
CoTermsCode,SLCoitems,0,terms_code,,,String,,0
CoType,SLCoitems,0,type,,,String,,0
CouEcCode,SLCoitems,0,ec_code,,,String,,0
CoUseExchRate,SLCoitems,0,use_exch_rate,,,Byte,,0
CoWhse,SLCoitems,0,whse,,,String,,0
CurDomPlaces,SLCoitems,0,places,,,Byte,,0
CurrCode,SLCoitems,0,,,String,String,,0
CurrencyAmtFormat,SLCoitems,0,amt_format,,,String,,0
CurrencyCstPrcFormat,SLCoitems,0,cst_prc_format,,,String,,0
CurrencyCurrCode,SLCoitems,0,curr_code,,,String,,0
CurrencyPlaces,SLCoitems,0,places,,,Byte,,0
Cus0CustType,SLCoitems,0,cust_type,,,String,,0
CusContact_2,SLCoitems,0,contact##2,,,String,,0
CusCustType,SLCoitems,0,cust_type,,,String,,0
CusDoInvoice,SLCoitems,0,do_invoice,,,String,,0
CusPhone_2,SLCoitems,0,phone##2,,,String,,0
CusTaxCode1Type,SLCoitems,0,tax_code_type,,,String,,0
CusTaxRegNum1ExpDate,SLCoitems,0,tax_reg_num1_exp_date,,,Date,,0
CustItem,SLCoitems,0,cust_item,,,String,,0
CustNum,SLCoitems,0,cust_num,,,NumSortedString,,0
CustPo,SLCoitems,0,cust_po,,,String,,0
CustSeq,SLCoitems,0,cust_seq,,,Long Integer,,0
CusUseExchRate,SLCoitems,0,use_exch_rate,,,Byte,,0
DaysShippedAfterDueDateTolerance,SLCoitems,0,days_shipped_after_due_date_tolerance,,,Short Integer,,0
DaysShippedBeforeDueDateTolerance,SLCoitems,0,days_shipped_before_due_date_tolerance,,,Short Integer,,0
Delterm,SLCoitems,0,delterm,,,String,,0
DemandingSite,SLCoitems,0,demanding_site,,,String,,0
DerAllowOverCreditLimit,SLCoitems,0,,,,Byte,0,0
DerApsOrderID,SLCoitems,0,,,,String,"dbo.ApsOrderId(CoNum, CoLine, CoRelease)",0
DerAUContractPriceMethod,SLCoitems,0,,,,String,AUContractPriceMethod,0
DerAvailable,SLCoitems,0,,,,Decimal,"dbo.ApsDemandQtyAvailable(dbo.ApsOrderId(CoNum, CoLine, CoRelease))",0
