PropertyName,DefinedInCollection,Depth,ColumnName,SubCollectionName,DataType,EffectiveDataType,PropertyValue,DoNotUse
ShipmentPackageId,SLCoShips,0,package_id,,Long Integer,Long Integer,,0
ShipmentQtyShipped,SLCoShips,0,qty_shipped,,,Decimal,,0
ShipmentSeq,SLCoShips,0,shipment_seq,,,Long Integer,,0
ShipperNum,SLCoShips,0,shipper_num,,,String,,0
ShpCarrierCode,SLCoShips,0,carrier_code,,,String,,0
ShpContainer,SLCoShips,0,container,,,String,,0
ShpPickupDate,SLCoShips,0,pickup_date,,,Date,,0
ShpProNumber,SLCoShips,0,pro_number,,,String,,0
ShpRoute,SLCoShips,0,route,,,String,,0
ShpVehNum,SLCoShips,0,veh_num,,,String,,0
SupplQty,SLCoShips,0,suppl_qty,,,Decimal,,0
TrackingNumber,SLCoShips,0,tracking_number,,,String,,0
TrackingURL,SLCoShips,0,tracking_url,,,String,,0
UnboundGroupFlag,SLCoShips,0,,,Byte,Byte,,0
UnitWeight,SLCoShips,0,unit_weight,,,Decimal,,0
VovhdCost,SLCoShips,0,vovhd_cost,,,Decimal,,0
